onet_code,Title,OCC_CODE,L0,w1999,w2003,w2007,one_to_one_all,dW_robot,proj_robot,dW_software,proj_software,dW_clone,proj_clone,dW_llm,proj_llm,dlnw_full,dlnw_early,dlnw_late
25-2021.00,"Elementary School Teachers, Except Special Education",25-2021,0.008748579437054881,17.822115384615387,20.26923076923077,22.754807692307693,True,0.0005296248823152744,-8.428538617958202e-06,-0.0003083713538903005,-2.099404676875771e-05,-0.01668131336332985,-0.0002976635436420637,-0.011197566385733526,-0.00019162485636127523,0.24433632675551564,0.12866388707046594,0.1156724396850497
25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",25-2022,0.003673934139504953,18.07692307692308,20.40865384615385,23.028846153846157,True,0.0006028737629447832,-1.043616713154843e-05,-0.0002464286505633388,-2.2418220120800552e-05,-0.013915483563064514,-0.000241590333720285,-0.010327913994600153,-0.00017502583148501939,0.24211145402102074,0.12132286236150769,0.12078859165951306
25-2023.00,"Career/Technical Education Teachers, Middle School",25-2023,0.00011247197546422243,18.591346153846157,20.78365384615385,22.254807692307697,True,0.0008030821830402248,-7.834940068264699e-06,0.0006444287939987919,-9.065372999217554e-06,-0.009618721254047245,-0.00017867897542013202,-0.0049942404049384635,-9.802712492745297e-05,0.17986184942397365,0.1114705930603348,0.06839125636363885
25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",25-2031,0.006103844440365232,18.932692307692303,21.43269230769231,23.759615384615387,True,0.0005034310660321773,-9.073802960490476e-06,-0.00037443307159961813,-2.1851633611384637e-05,-0.017047019930104976,-0.0002855701346257185,-0.011905636976396208,-0.00019313151145803546,0.22709712734948484,0.12402725474674359,0.10306987260274125
25-2032.00,"Career/Technical Education Teachers, Secondary School",25-2032,0.0006917832164226357,19.500000000000004,21.408653846153847,24.08173076923077,True,0.000703009899431154,-6.785913154656979e-06,0.000487395349817898,-9.229336514795978e-06,-0.012957565556553448,-0.00023371662730275208,-0.00630104901951426,-0.00011781850532107887,0.21103902808659747,0.09338076005068308,0.11765826803591439
25-2051.00,"Special Education Teachers, Preschool",25-2051,0.001312860554860027,18.466346153846157,20.63461538461538,23.24519230769231,False,-0.00011517541910001415,-2.518082897986432e-05,-0.005589728994522538,-0.00011631422488308236,-0.06138092245676543,-0.0010856232093887737,-0.043104117616066424,-0.0007454747269528439,0.23014837954149003,0.11102007540468417,0.11912830413680586
25-2056.00,"Special Education Teachers, Elementary School",25-2056,0.001312860554860027,18.466346153846157,20.63461538461538,23.24519230769231,False,-0.000459835335206266,-3.3041083191034584e-05,-0.007415642953791965,-0.0001372974960682442,-0.08780694246175005,-0.0014084924071701137,-0.0582880952199205,-0.0009148251223508145,0.23014837954149003,0.11102007540468417,0.11912830413680586
25-2057.00,"Special Education Teachers, Middle School",25-2057,0.0005597817231557432,17.250000000000004,20.197115384615376,23.528846153846157,True,0.0004242726867186953,-1.561156183649629e-05,-0.001103851210636205,-3.7139494995207805e-05,-0.02582474509508755,-0.0004238114014738911,-0.017654062825688543,-0.00028227448169002457,0.31041502082393,0.15772764799069483,0.1526873728332352
25-2058.00,"Special Education Teachers, Secondary School",25-2058,0.0007726083495069538,19.149038461538456,21.26923076923077,23.86538461538462,True,0.0003256431489109744,-1.0985314997627583e-05,-0.0009633822867349149,-2.9037309863476183e-05,-0.027425513793209576,-0.00042774993579386606,-0.017426916899476955,-0.00026160154680105954,0.22017656314285405,0.10500896002052684,0.11516760312232721
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",25-3011,0.0003666135223154712,14.920000000000002,18.1,21.5,True,9.797612453053698e-05,-2.6720321048412832e-05,-0.0035147723979673364,-8.53650444241115e-05,-0.07288970160311091,-0.001268956733641562,-0.03951295549884534,-0.0006808927113539179,0.36535034035800207,0.19320934349616525,0.17214099686183681
25-3021.00,Self-Enrichment Teachers,25-3021,0.0008098626771965358,12.54,14.339999999999998,16.62,True,-0.0002467726233194383,-4.7677714154897746e-05,-0.006044535406212149,-0.00013730814054443698,-0.10610594454156297,-0.001898119544357674,-0.058719571791455115,-0.001036226036663031,0.2816832542225276,0.13412929996669964,0.14755395425582796
25-4022.00,Librarians and Media Collections Specialists,25-4022,0.0009503720792091461,18.812210004559983,20.86737815386037,24.322605678833924,False,-0.0012220066747551804,-2.5351962280594145e-05,-0.001813051566407504,-3.240566111510182e-05,-0.0020634519633328783,-6.503413025754767e-05,-0.004406552898384521,-8.917694118836428e-05,0.2569000654078768,0.10368095833674751,0.1532191070711293
25-4031.00,Library Technicians,25-4031,0.0006318411320778067,10.839999999999998,11.650000000000002,13.309999999999992,True,0.0007424369776562333,-8.571133762479274e-06,0.0007698439941946876,-1.4740331191768303e-05,0.0008050620191530583,-5.4999563477677126e-06,0.00010191231828513957,-2.556516962950115e-05,0.20527263639551974,0.07206318400020972,0.13320945239531
25-9021.00,Farm and Home Management Educators,25-9021,6.142452298991632e-05,17.239999999999995,19.200000000000003,20.110000000000003,True,-0.010255861884441405,-0.00011611258879887564,-0.0805339180604307,-0.001005757406926621,-0.5974082118020402,-0.008672686090230187,-0.38887846656592673,-0.005258437149807033,0.15398493854901396,0.1076780137981892,0.04630692475082476
25-9031.00,Instructional Coordinators,25-9031,0.0004954567767297867,20.06,22.819999999999983,26.57,True,-0.0012364062398821,-1.850905438333242e-05,-0.006136904994884371,-7.301366230379133e-05,-0.16884625094936304,-0.002095340653877466,-0.070353372489472,-0.0008071135165086694,0.2810549772379325,0.12890956190013947,0.15214541533779302
25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",25-9042,0.007191889952005082,7.894230769230771,9.134615384615383,10.375,False,0.0010456556856036849,-1.313220256779568e-05,0.0005101269968522828,-1.675318860994189e-05,-0.0013742344581270994,-5.0287311776742554e-05,-0.0028165990838676,-7.65784390905642e-05,0.2732668558057063,0.14593887514215798,0.12732798066354833
25-9043.00,"Teaching Assistants, Special Education",25-9043,0.007191889952005082,7.894230769230771,9.134615384615383,10.375,False,0.0010036693158596774,-2.450771209926099e-05,0.0004170429049883944,-2.3990786427840274e-05,-0.0012441155969902557,-4.803331269754952e-05,-0.0022925210746590078,-7.132597065502786e-05,0.2732668558057063,0.14593887514215798,0.12732798066354833
25-9044.00,"Teaching Assistants, Postsecondary",25-9044,0.0008040618303244556,9.514423076923077,11.812499999999998,13.490384615384611,True,0.0007594937070514638,-1.7467176456834114e-05,-0.00033911883127935656,-2.346030256547305e-05,0.0007087317675370645,-1.338232123637897e-05,-0.0019230794085071088,-4.406648062204898e-05,0.3491683150598406,0.21634942691861347,0.1328188881412271
27-1011.00,Art Directors,27-1011,0.00012368694608357758,25.81,29.93000000000001,34.77000000000001,True,-0.0038824645214926273,-8.090473440276817e-05,-0.05069289944436479,-0.0011114077199365505,-0.022467483210915844,-0.00026967822708333616,-0.031028564811337606,-0.00040745681578741803,0.29799293228924784,0.14809930813408556,0.14989362415516228
27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",27-1013,8.533690287371377e-05,14.509999999999993,17.03,20.23,True,-0.006569480139723846,0.00044662097255098154,-0.0027573968751202146,-0.0001650997624475917,-0.014121830732509753,-0.000746280416689327,-0.013696460732898368,-0.00068958689456794,0.33232858428355794,0.16013842777850096,0.17219015650505698
27-1014.00,Special Effects Artists and Animators,27-1014,0.0001967776166717886,17.820000000000004,22.08,26.23,True,-0.006003725141518241,9.351535499104756e-05,-0.005670645499618732,-0.0004473241783462438,0.0019388293586391004,9.695463053029106e-05,-0.00033921361952853556,-9.548920884323674e-05,0.386582371836119,0.21435079936623103,0.17223157246988796
27-1021.00,Commercial and Industrial Designers,27-1021,0.00024718053060475247,22.149999999999995,25.160000000000004,27.19,True,-0.046628419736082644,0.0006879810449424026,-0.44864146295732926,-0.003562634893225257,-0.18517123111818665,-0.0018619460229834972,-0.3276515917345167,-0.0030395975411483516,0.20501176215323502,0.12741793534109558,0.07759382681213944
27-1022.00,Fashion Designers,27-1022,6.18756999688559e-05,21.96,25.420000000000005,30.2,True,-0.018541280365547103,0.0010403737281921774,-0.02176617971436586,-8.976317698073448e-05,-0.006678780662982884,-0.00018861611015643187,-0.021319393719034557,-0.0005051792250153006,0.3186193077394939,0.14631364911997835,0.17230565861951552
27-1023.00,Floral Designers,27-1023,0.0003829203474114301,8.659999999999998,9.45,10.839999999999998,True,-8.759021359441865e-05,-6.1516600558992715e-06,0.0003599544022390951,-1.6731297167860067e-06,0.0011895544523081625,1.1345408507600387e-05,0.0009082239718678634,4.765621486044907e-06,0.2245282734371563,0.08730001893130757,0.13722825450584875
27-1024.00,Graphic Designers,27-1024,0.0007722860802362826,15.95,17.609999999999996,19.85000000000001,True,-0.006748075623447455,-0.0003290830125836858,-0.07299752174165751,-0.004237795986562624,-0.15715165157810054,-0.007532694496532109,-0.17794515245737982,-0.00924123978967497,0.21874517790234638,0.09900809327726101,0.11973708462508537
27-1025.00,Interior Designers,27-1025,0.0001913634929245137,16.029999999999994,19.29,21.140000000000004,True,-0.013166163707837726,-7.685313175533115e-05,-0.12071988882457138,-0.001095415322833626,-0.05718837472485242,-0.0005567189995948381,-0.13313720159069242,-0.001289616115859971,0.2767050138206306,0.18512486029617659,0.09158015352445403
27-1026.00,Merchandise Displayers and Window Trimmers,27-1026,0.00033213071035366086,9.36,10.590000000000002,11.939999999999998,True,-0.016292603837877617,0.0002992424141304949,0.0002918379635912002,-1.1231687327045371e-05,-0.0027351103486587588,-5.169654384063702e-05,-0.003365316654380326,-6.350898381155661e-05,0.24344881747495517,0.12346486912381449,0.11998394835114068
27-1027.00,Set and Exhibit Designers,27-1027,5.3432245077272433e-05,13.619999999999996,16.899999999999995,20.78,True,-0.010150829512548695,0.00036379141349088614,-0.015567482333639488,-4.4525226025880424e-05,-0.002377163472159895,-0.00023069488420710417,-0.012976030910531398,-0.0008556823727344228,0.4224516849497153,0.2157743212076615,0.2066773637420538
27-2011.00,Actors,27-2011,0.0005465042292040928,17.076923076923073,12.721153846153848,14.279999999999998,True,-0.00024942761479140245,8.871447463797974e-05,0.0009114598987973787,-1.2887142019585974e-05,0.0010052311120215302,3.097308372521233e-07,0.0008583838289273932,-1.23772758433352e-05,-0.1788680674993044,-0.29446175943715946,0.11559369193785507
27-2012.00,Producers and Directors,27-2012,0.0002526591082061616,18.254807692307697,23.173076923076927,29.370000000000008,True,-0.003416373503304837,-4.42600682117594e-05,-0.02330363340272866,-0.0006947320575083404,-0.02828392964472007,-0.0008724439211749579,-0.04254991734210784,-0.0012695824024306775,0.47554526468004443,0.23856264681284367,0.23698261786720076
27-2012.03,Media Programming Directors,27-2012,0.0002526591082061616,18.254807692307697,23.173076923076927,29.370000000000008,True,-0.003987395503539746,-7.834351409889839e-05,-0.036191574338014794,-0.0009147205176508825,-0.10363054265662355,-0.0030458306095836546,-0.10959905565859425,-0.003081967759550126,0.47554526468004443,0.23856264681284367,0.23698261786720076
27-2012.04,Talent Directors,27-2012,0.0002526591082061616,18.254807692307697,23.173076923076927,29.370000000000008,True,-0.0006268751988514089,-1.761479022695756e-05,0.0001166596117955403,-2.263575141200087e-06,0.002020322478318204,2.115374857777793e-05,0.0003213219339529103,-1.91024258505086e-06,0.47554526468004443,0.23856264681284367,0.23698261786720076
27-2012.05,Media Technical Directors/Managers,27-2012,0.0002526591082061616,18.254807692307697,23.173076923076927,29.370000000000008,True,-0.011662372116717265,-0.0001063514902946279,-0.052306946531775145,-0.0032428381224458847,-0.013976487750342027,-0.00043062799065755295,-0.018889343238436895,-0.0005671564574060813,0.47554526468004443,0.23856264681284367,0.23698261786720076
27-2021.00,Athletes and Sports Competitors,27-2021,6.844999309054683e-05,17.76923076923077,22.009615384615383,18.48076923076923,True,-0.003159864103500114,-0.0001116521726598632,-0.048687260153630445,-0.001182361768986477,-0.025610433034431515,-0.0006287267605616494,-0.0718194265475897,-0.0016836363536329175,0.039262337328608066,0.21401106775093703,-0.17474873042232897
27-2022.00,Coaches and Scouts,27-2022,0.00042423526791146826,13.307692307692308,12.956730769230772,13.384615384615383,True,-0.002073390841041156,-2.401755209687808e-05,-0.014306827129856323,-0.00022005590312186254,-0.03842073862650695,-0.0006069700187937296,-0.06081972167875205,-0.000937481635080535,0.005763704716750251,-0.026726833394462357,0.03249053811121261
27-2023.00,"Umpires, Referees, and Other Sports Officials",27-2023,5.252989111939329e-05,8.927884615384615,9.980769230769232,11.90865384615384,True,-0.007229502097335685,-0.0002431645565333988,-0.10363874762820557,-0.003326436387610052,-0.1860341493143953,-0.005667461449591267,-0.11804086058393229,-0.0036191570711014945,0.2880858681366534,0.11148068293307345,0.17660518520357993
27-2031.00,Dancers,27-2031,9.610069651412932e-05,9.42,9.45,10.72,True,5.828166798615834e-05,-5.2553564787749836e-05,-0.0016079061885613047,-8.99953157322319e-05,-0.006283565579282887,-0.00019508246194521446,-0.010164858416571122,-0.00030944632985252605,0.1292760670543842,0.0031796529173795385,0.12609641413700468
27-2032.00,Choreographers,27-2032,7.19949550679292e-05,12.949999999999998,14.920000000000002,17.11,True,-0.0010056358682532314,-4.279354215171756e-05,-0.0042994567930074385,-9.574415734059271e-05,-0.0015097213954187979,-6.385965529966396e-05,-0.007697460921157253,-0.00017162033874428575,0.27856729975855554,0.14160680663006842,0.13696049312848713
27-2041.00,Music Directors and Composers,27-2041,4.067038195869591e-05,14.288461538461542,15.639423076923077,19.3,True,-0.003826252440923051,-0.00016451351872911698,-0.029054006837590903,-0.0011711426194482343,-0.0007090272353672306,-8.064063885355918e-05,-0.01051744175440496,-0.000415969739098882,0.3006527697745076,0.09034252063570136,0.21031024913880625
27-2042.00,Musicians and Singers,27-2042,0.0002993236985993404,14.447115384615389,17.97115384615384,19.91999999999999,True,0.0006394545883657037,-5.289345266129558e-05,4.830799512926679e-05,-4.2387220857108595e-05,0.0007307499813030634,-1.7817123910861978e-05,-0.000545367912709712,-5.200089148481277e-05,0.3212294848884616,0.21827314104619955,0.10295634384226204
27-3031.00,Public Relations Specialists,27-3031,0.0007623601866996121,17.630000000000003,20.48,23.940000000000005,False,-0.0052072149252259566,-9.042765948817123e-05,-0.05042012530363356,-0.0007708595392078603,-0.34988351243417626,-0.004862027924782493,-0.2464461522386957,-0.003493929310702322,0.30594870372004834,0.14984680376152815,0.1561018999585202
27-3041.00,Editors,27-3041,0.0006136651452119552,18.009999999999998,19.93000000000001,23.230000000000004,True,-0.0006045753606527208,-2.0594908051129277e-05,-0.001532105571069169,-3.747051985411102e-05,-0.002006741247359403,-6.334137898179773e-05,-0.00722831103894675,-0.00013900766381198378,0.2545173875944533,0.10129897503683916,0.15321841255761415
27-3042.00,Technical Writers,27-3042,0.0003008705910985618,21.32,24.8,29.039999999999985,True,-0.0189593869915788,8.833295350314194e-06,-0.1702049507873256,-0.0018738306322214715,-0.13568476112908665,-0.0020387078327855634,-0.1739666422181457,-0.0024780334771873466,0.30902859065895116,0.15119805387329288,0.15783053678565828
