onet_code,task_id,phi
19-3033.00,22184,0.5
19-3033.00,22187,0.5
19-3033.00,22189,0.5
19-3033.00,22188,0.5
19-3034.00,5446,0.5
19-3034.00,5455,0.5
19-3034.00,5447,0.0
19-3034.00,5449,0.5
19-3034.00,18619,0.5
19-3034.00,5448,0.5
19-3034.00,5454,0.5
19-3034.00,5453,0.0
19-3034.00,5461,0.5
19-3034.00,5450,0.5
19-3034.00,5452,0.5
19-3034.00,5458,0.5
19-3034.00,5451,0.5
19-3034.00,5457,0.5
19-3034.00,5459,0.5
19-3034.00,5456,0.0
19-3034.00,5460,0.0
19-3034.00,5462,0.5
19-3034.00,5463,0.5
19-3039.02,22193,0.5
19-3039.02,22194,0.5
19-3039.02,22195,0.5
19-3039.02,22196,0.5
19-3039.02,22197,0.5
19-3039.02,22198,0.5
19-3039.02,22199,0.5
19-3039.02,22200,0.0
19-3039.02,22201,0.5
19-3039.02,22202,0.5
19-3039.02,22203,0.5
19-3039.02,22204,0.0
19-3039.02,22205,0.5
19-3039.02,22206,1.0
19-3039.03,22207,0.5
19-3039.03,22208,0.5
19-3039.03,22209,0.5
19-3039.03,22210,0.5
19-3039.03,22211,0.5
19-3039.03,22212,0.5
19-3039.03,22213,0.5
19-3039.03,22214,0.5
19-3039.03,22215,0.5
19-3039.03,22216,0.0
19-3039.03,22217,0.5
19-3039.03,22218,0.5
19-3039.03,22219,0.5
19-3039.03,22220,0.5
19-3039.03,22221,0.0
19-3039.03,22222,0.0
19-3039.03,22223,0.5
19-3039.03,22224,1.0
19-3041.00,5465,0.5
19-3041.00,5467,0.5
19-3041.00,5464,1.0
19-3041.00,5466,0.5
19-3041.00,5469,0.5
19-3041.00,5468,0.5
19-3041.00,20868,0.5
19-3041.00,5473,0.5
19-3041.00,5470,0.5
19-3041.00,5474,0.5
19-3041.00,5471,0.5
19-3041.00,5475,0.0
19-3041.00,5472,1.0
19-3051.00,220,0.5
19-3051.00,226,0.5
19-3051.00,225,0.5
19-3051.00,18476,0.0
19-3051.00,230,0.5
19-3051.00,222,0.5
19-3051.00,227,0.5
19-3051.00,19777,0.5
19-3051.00,228,0.5
19-3051.00,229,0.5
19-3051.00,20524,0.5
19-3051.00,20523,0.5
19-3051.00,232,0.5
19-3051.00,233,0.5
19-3051.00,19776,0.5
19-3051.00,19778,0.5
19-3051.00,231,0.5
19-3051.00,19775,0.5
19-3051.00,20525,0.5
19-3051.00,22225,0.5
19-3051.00,22226,0.5
19-3051.00,22227,0.5
19-3051.00,22228,0.5
19-3051.00,22229,0.5
19-3051.00,22230,0.5
19-3091.00,22232,0.5
19-3091.00,22233,0.5
19-3091.00,22234,1.0
19-3091.00,22239,0.5
19-3091.00,22241,0.0
19-3091.00,22231,0.5
19-3091.00,22237,0.5
19-3091.00,22236,0.5
19-3091.00,22240,0.5
19-3091.00,22238,0.5
19-3091.00,22243,0.5
19-3091.00,22235,0.5
19-3091.00,22242,0.5
19-3091.00,22244,0.5
19-3091.00,22251,0.0
19-3091.00,22248,0.5
19-3091.00,22246,0.5
19-3091.00,22247,0.0
19-3091.00,22245,0.5
19-3091.00,22249,0.0
19-3091.00,22250,0.5
19-3091.00,22252,0.0
19-3091.00,22253,0.5
19-3091.00,22254,0.5
19-3091.00,22255,0.5
19-3091.00,22256,0.5
19-3091.00,22257,0.5
19-3091.00,22258,0.5
19-3091.00,22259,0.5
19-3091.00,22260,1.0
19-3092.00,5503,0.5
19-3092.00,5507,0.5
19-3092.00,5504,1.0
19-3092.00,5509,0.5
19-3092.00,5508,0.5
19-3092.00,5511,0.5
19-3092.00,5513,0.0
19-3092.00,5506,0.5
19-3092.00,5510,0.0
19-3092.00,5514,0.5
19-3092.00,5505,1.0
19-3092.00,5512,0.5
19-3093.00,20744,0.0
19-3093.00,3718,0.5
19-3093.00,3720,0.5
19-3093.00,3729,0.5
19-3093.00,3726,0.5
19-3093.00,3717,0.5
19-3093.00,3725,0.5
19-3093.00,3722,0.5
19-3093.00,3734,0.5
19-3093.00,3727,0.5
19-3093.00,3723,0.0
19-3093.00,3730,0.5
19-3093.00,3724,0.5
19-3093.00,3719,0.5
19-3093.00,3728,1.0
19-3093.00,3733,0.0
19-3093.00,3732,0.5
19-3093.00,3736,1.0
19-3093.00,3735,0.5
19-3093.00,3731,1.0
19-3093.00,3721,0.5
19-3094.00,5515,0.5
19-3094.00,5519,0.5
19-3094.00,5518,0.5
19-3094.00,5516,0.5
19-3094.00,23949,0.5
19-3094.00,5520,0.5
19-3094.00,5521,0.5
19-3094.00,5517,0.5
19-3094.00,23950,0.0
19-3094.00,5524,0.5
19-3094.00,5525,0.5
19-3094.00,5522,0.5
19-3094.00,5526,0.5
19-3094.00,5523,1.0
19-3099.01,16952,0.5
19-3099.01,16953,0.5
19-3099.01,16945,0.0
19-3099.01,16949,0.5
19-3099.01,20976,0.5
19-3099.01,16943,0.5
19-3099.01,20977,0.5
19-3099.01,16954,0.5
19-3099.01,16951,0.5
19-3099.01,20978,0.5
19-3099.01,19779,0.5
19-3099.01,20979,1.0
19-3099.01,16941,0.5
19-3099.01,16948,1.0
19-3099.01,16938,0.5
19-3099.01,16934,0.5
19-3099.01,16942,0.5
19-3099.01,20980,0.5
19-3099.01,16944,0.5
19-3099.01,16937,0.5
19-3099.01,16935,0.5
19-3099.01,16939,0.5
19-4012.00,5528,1.0
19-4012.00,20526,0.0
19-4012.00,5530,1.0
19-4012.00,20527,0.0
19-4012.00,20528,0.0
19-4012.00,20529,0.5
19-4012.00,20530,0.0
19-4012.00,20531,0.5
19-4012.00,5548,0.0
19-4012.00,20532,1.0
19-4012.00,5542,0.0
19-4012.00,19782,0.5
19-4012.00,19781,0.5
19-4012.00,5538,0.5
19-4012.00,5544,0.0
19-4012.00,20533,0.0
19-4012.00,5541,0.0
19-4012.00,20534,0.0
19-4012.00,20535,0.0
19-4012.00,5540,0.0
19-4012.00,5543,1.0
19-4012.00,20536,0.0
19-4012.00,5547,0.0
19-4012.00,5549,0.0
19-4012.00,20537,0.5
19-4012.00,19780,0.5
19-4012.01,18281,0.5
19-4012.01,20872,0.5
19-4012.01,20873,0.0
19-4012.01,18295,1.0
19-4012.01,18282,0.5
19-4012.01,19801,0.5
19-4012.01,18289,0.5
19-4012.01,20874,0.5
19-4012.01,18280,0.0
19-4012.01,20875,0.5
19-4012.01,18290,1.0
19-4012.01,18278,0.5
19-4012.01,18296,0.5
19-4012.01,20876,0.5
19-4012.01,18279,0.5
19-4012.01,18288,0.5
19-4012.01,18284,0.5
19-4012.01,18293,0.5
19-4012.01,19803,0.5
19-4012.01,18287,0.5
19-4012.01,19800,0.5
19-4012.01,19802,0.5
19-4013.00,7579,1.0
19-4013.00,7576,0.0
19-4013.00,20394,1.0
19-4013.00,7582,0.0
19-4013.00,20395,0.0
19-4013.00,7578,1.0
19-4013.00,20396,0.0
19-4013.00,7581,1.0
19-4013.00,7577,0.5
19-4013.00,20397,0.0
19-4013.00,7585,0.0
19-4013.00,7584,0.0
19-4013.00,20398,0.0
19-4013.00,7583,0.5
19-4013.00,7587,0.5
19-4013.00,22261,0.0
19-4021.00,3741,0.0
19-4021.00,3740,1.0
19-4021.00,3749,0.5
19-4021.00,3747,0.5
19-4021.00,3743,0.5
19-4021.00,3737,1.0
19-4021.00,20981,1.0
19-4021.00,3739,0.0
19-4021.00,3742,0.0
19-4021.00,3744,0.0
19-4021.00,3738,0.5
19-4021.00,20982,0.5
19-4021.00,3745,0.5
19-4021.00,3752,0.0
19-4021.00,3746,0.5
19-4021.00,3750,0.5
19-4021.00,3748,0.0
19-4021.00,3751,0.0
19-4031.00,1537,0.0
19-4031.00,1541,0.0
19-4031.00,1535,0.5
19-4031.00,1536,0.5
19-4031.00,1540,1.0
19-4031.00,1538,0.5
19-4031.00,18477,0.0
19-4031.00,1539,0.5
19-4031.00,1544,0.5
19-4031.00,20538,0.0
19-4031.00,1542,1.0
19-4031.00,1543,0.5
19-4031.00,1546,0.0
19-4031.00,1545,0.5
19-4031.00,1548,0.0
19-4031.00,1547,0.5
19-4042.00,1560,1.0
19-4042.00,1549,1.0
19-4042.00,1570,0.5
19-4042.00,20869,0.0
19-4042.00,1553,0.0
19-4042.00,1552,0.5
19-4042.00,1550,0.0
19-4042.00,19799,0.0
19-4042.00,1555,0.5
19-4042.00,1567,0.5
19-4042.00,1565,0.0
19-4042.00,19798,0.5
19-4042.00,1562,1.0
19-4042.00,19797,0.5
19-4042.00,1563,0.0
19-4042.00,1554,0.5
19-4042.00,1564,1.0
19-4042.00,1561,0.5
19-4042.00,1557,1.0
19-4042.00,20870,0.5
19-4042.00,1566,0.0
19-4042.00,1558,0.0
19-4042.00,1556,0.5
19-4042.00,1559,0.5
19-4042.00,20871,1.0
19-4042.00,1569,0.0
19-4043.00,22262,0.5
19-4043.00,22263,0.0
19-4043.00,22264,0.5
19-4043.00,22265,0.5
19-4043.00,22266,0.0
19-4043.00,22267,0.5
19-4043.00,22268,0.0
19-4043.00,22269,0.5
19-4043.00,22270,0.5
19-4043.00,22271,0.5
19-4043.00,22272,1.0
19-4043.00,22273,0.0
19-4043.00,22274,0.5
19-4043.00,22275,0.0
19-4043.00,22276,0.5
19-4043.00,22277,0.5
19-4043.00,22278,0.0
19-4043.00,22279,0.5
19-4043.00,22280,0.5
19-4043.00,22281,0.5
19-4043.00,22282,0.0
19-4043.00,22283,0.0
19-4043.00,22284,0.5
19-4043.00,22285,0.5
19-4043.00,22286,0.5
19-4043.00,22287,0.5
19-4043.00,22288,0.5
19-4043.00,22289,0.5
19-4043.00,22290,0.5
19-4043.00,22291,0.5
19-4044.00,22292,0.5
19-4044.00,22293,0.5
19-4044.00,22294,0.5
19-4044.00,22295,0.5
19-4044.00,22296,0.0
19-4044.00,22297,1.0
19-4044.00,22298,0.5
19-4044.00,22299,0.5
19-4044.00,22300,0.5
19-4044.00,22301,0.5
19-4044.00,22302,0.0
19-4044.00,22303,0.5
19-4044.00,22304,0.0
19-4044.00,22305,0.5
19-4044.00,22306,1.0
19-4044.00,22307,1.0
19-4051.00,22308,0.0
19-4051.00,22309,0.0
19-4051.00,22310,0.5
19-4051.00,22311,0.0
19-4051.00,22312,0.0
19-4051.00,22313,0.0
19-4051.00,22314,0.0
19-4051.00,22315,0.5
19-4051.00,22316,0.0
19-4051.00,22317,0.0
19-4051.00,22318,0.0
19-4051.00,22319,1.0
19-4051.00,22320,0.0
19-4051.00,22321,0.0
19-4051.00,22322,0.0
19-4051.00,22323,0.0
19-4051.00,22324,0.0
19-4051.00,22325,1.0
19-4051.00,22326,0.0
19-4051.00,22327,0.5
19-4051.00,22328,0.0
19-4051.02,20539,0.5
19-4051.02,7597,1.0
19-4051.02,7599,0.0
19-4051.02,7600,0.0
19-4051.02,7598,0.0
19-4051.02,7602,0.0
19-4051.02,7601,0.0
19-4051.02,7603,0.0
19-4051.02,20540,0.0
19-4051.02,7605,0.5
19-4051.02,7604,0.0
19-4051.02,7612,1.0
19-4051.02,20541,0.0
19-4051.02,7606,0.0
19-4051.02,7610,1.0
19-4051.02,7608,0.0
19-4051.02,7614,0.0
19-4051.02,7613,0.5
19-4051.02,7611,0.0
19-4061.00,12963,1.0
19-4061.00,12953,1.0
19-4061.00,12957,0.5
19-4061.00,12955,1.0
19-4061.00,12956,1.0
19-4061.00,12959,0.5
19-4061.00,12952,0.5
19-4061.00,12962,1.0
19-4061.00,12960,0.5
19-4061.00,12961,0.5
19-4061.00,12954,0.0
19-4061.00,12967,0.5
19-4061.00,12968,0.5
19-4061.00,12966,0.5
19-4061.00,12969,0.5
19-4061.00,12958,1.0
19-4061.00,12964,1.0
19-4061.00,12972,1.0
19-4061.00,12965,1.0
19-4061.00,12971,0.5
19-4061.00,12973,0.5
19-4061.00,12974,0.0
19-4061.00,12970,0.0
19-4071.00,5566,0.0
19-4071.00,5563,0.0
19-4071.00,5570,0.5
19-4071.00,5569,0.0
19-4071.00,21061,0.5
19-4071.00,5571,1.0
19-4071.00,5567,0.5
19-4071.00,5564,0.5
19-4071.00,5578,0.0
19-4071.00,5576,0.0
19-4071.00,5565,0.5
19-4071.00,5572,0.0
19-4071.00,5574,1.0
19-4071.00,5581,0.0
19-4071.00,5575,0.5
19-4071.00,5573,0.5
19-4071.00,5568,0.5
19-4071.00,5577,0.5
19-4071.00,5580,0.5
19-4071.00,5579,0.0
19-4071.00,5582,0.5
19-4092.00,18478,1.0
19-4092.00,1577,0.0
19-4092.00,1571,0.5
19-4092.00,20399,0.5
19-4092.00,1584,0.5
19-4092.00,1580,0.5
19-4092.00,1574,0.0
19-4092.00,1589,0.5
19-4092.00,1575,0.0
19-4092.00,18481,0.0
19-4092.00,18479,0.5
19-4092.00,1573,0.5
19-4092.00,1582,0.5
19-4092.00,20400,0.5
19-4092.00,18482,0.5
19-4092.00,1585,0.5
19-4092.00,1587,0.5
19-4092.00,1590,0.5
19-4092.00,1583,0.5
19-4092.00,1578,0.0
19-4092.00,20401,0.5
19-4099.01,16980,0.5
19-4099.01,16974,0.5
19-4099.01,16978,0.0
19-4099.01,16961,0.0
19-4099.01,16956,0.5
19-4099.01,16977,1.0
19-4099.01,16979,0.5
19-4099.01,16959,0.5
19-4099.01,16964,1.0
19-4099.01,16973,0.5
19-4099.01,16972,0.5
19-4099.01,16975,0.5
19-4099.01,16971,0.5
19-4099.01,16967,0.0
19-4099.01,16955,0.0
19-4099.01,16966,0.5
19-4099.01,16957,0.5
19-4099.01,16965,1.0
19-4099.01,16958,0.5
19-4099.01,16970,1.0
19-4099.01,16976,0.5
19-4099.01,16969,1.0
19-4099.01,16968,0.5
19-4099.01,16962,1.0
19-4099.01,16963,0.5
19-4099.01,16960,0.5
19-4099.03,16999,0.5
19-4099.03,16986,0.5
19-4099.03,16991,0.5
19-4099.03,16996,0.5
19-4099.03,16997,0.5
19-4099.03,16998,0.5
19-4099.03,16990,0.5
19-4099.03,16981,0.5
19-4099.03,16987,0.5
19-4099.03,16994,0.5
19-4099.03,16995,0.5
19-4099.03,16993,0.5
19-4099.03,16989,0.5
19-4099.03,16982,1.0
19-4099.03,16988,0.5
19-4099.03,16992,0.5
19-4099.03,16985,0.5
19-4099.03,16983,1.0
19-4099.03,16984,1.0
19-4099.03,19804,0.5
19-4099.03,19805,0.5
19-4099.03,19806,0.5
19-5011.00,11063,0.5
19-5011.00,11062,0.0
19-5011.00,11064,0.5
19-5011.00,11067,0.5
19-5011.00,11068,0.5
19-5011.00,11066,0.5
19-5011.00,11073,0.5
19-5011.00,11069,0.0
19-5011.00,11071,0.0
19-5011.00,11065,0.0
19-5011.00,21142,0.5
19-5011.00,11072,0.5
19-5011.00,11078,0.0
19-5011.00,11074,0.5
19-5011.00,11070,1.0
19-5011.00,11076,0.0
19-5011.00,11079,0.5
19-5011.00,11075,0.5
19-5011.00,11077,0.0
19-5011.00,11081,0.5
19-5011.00,11080,0.0
19-5012.00,11087,0.0
19-5012.00,11085,0.0
19-5012.00,11082,1.0
19-5012.00,11083,0.0
19-5012.00,11088,0.5
19-5012.00,20251,0.5
19-5012.00,20250,0.5
19-5012.00,20248,0.0
19-5012.00,11096,0.5
19-5012.00,20249,0.5
19-5012.00,11100,0.0
19-5012.00,20252,0.0
19-5012.00,19818,0.0
19-5012.00,11098,0.5
19-5012.00,11097,0.5
19-5012.00,20253,0.5
19-5012.00,11093,0.5
19-5012.00,19817,0.0
19-5012.00,11091,1.0
19-5012.00,11099,1.0
19-5012.00,19813,0.5
19-5012.00,11101,0.5
19-5012.00,11095,0.5
19-5012.00,19814,0.5
19-5012.00,19816,0.5
19-5012.00,19815,0.5
21-1011.00,5584,1.0
21-1011.00,5583,0.0
21-1011.00,18622,0.0
21-1011.00,5601,0.5
21-1011.00,5594,0.0
21-1011.00,5586,0.0
21-1011.00,5598,0.0
21-1011.00,5585,0.5
21-1011.00,5590,0.0
21-1011.00,5591,0.0
21-1011.00,5593,0.5
21-1011.00,5588,0.0
21-1011.00,5592,1.0
21-1011.00,5587,0.0
21-1011.00,5600,0.0
21-1011.00,5596,0.0
21-1011.00,5597,0.0
21-1011.00,5589,0.5
21-1011.00,18623,0.0
21-1011.00,5595,0.0
21-1011.00,5599,0.0
21-1011.00,5602,0.5
21-1011.00,5603,0.0
21-1012.00,5608,0.0
21-1012.00,18624,0.0
21-1012.00,18626,0.0
21-1012.00,5605,0.0
21-1012.00,18627,0.5
21-1012.00,5606,0.5
21-1012.00,5611,0.0
21-1012.00,5619,0.5
21-1012.00,5633,0.0
21-1012.00,5621,0.5
21-1012.00,5626,0.5
21-1012.00,18631,0.5
21-1012.00,5624,0.0
21-1012.00,18625,0.5
21-1012.00,18628,0.5
21-1012.00,18629,0.0
21-1012.00,18632,0.0
21-1012.00,5627,0.0
21-1012.00,5623,1.0
21-1012.00,18630,0.0
21-1012.00,5629,0.5
21-1012.00,18634,0.5
21-1012.00,18635,0.0
21-1012.00,5631,1.0
21-1012.00,5616,0.5
21-1012.00,5632,0.5
21-1012.00,5625,0.5
21-1012.00,5637,0.5
21-1012.00,5630,0.5
21-1012.00,18633,0.5
21-1012.00,5634,0.0
21-1012.00,5639,0.5
21-1012.00,5636,0.0
21-1012.00,5640,0.0
21-1013.00,9186,0.0
21-1013.00,9184,0.0
21-1013.00,20232,0.0
21-1013.00,9187,1.0
21-1013.00,9185,0.0
21-1013.00,9188,0.0
21-1013.00,9191,0.0
21-1013.00,20233,0.0
21-1013.00,9190,0.0
21-1013.00,9194,0.0
21-1013.00,9196,0.0
21-1013.00,9193,0.0
21-1013.00,9197,0.0
21-1013.00,9195,0.5
21-1013.00,9199,0.5
21-1013.00,9198,0.0
21-1014.00,1591,0.0
21-1014.00,1592,0.0
21-1014.00,18483,0.0
21-1014.00,1594,1.0
21-1014.00,1595,0.0
21-1014.00,1593,0.0
21-1014.00,23908,0.0
21-1014.00,20402,0.0
21-1014.00,18484,1.0
21-1014.00,1598,0.5
21-1014.00,1596,0.5
21-1014.00,1608,0.0
21-1014.00,1606,0.0
21-1014.00,1600,0.5
21-1014.00,1610,0.0
21-1014.00,23909,0.5
21-1014.00,1597,0.0
21-1014.00,1604,0.5
21-1014.00,1605,0.0
21-1014.00,1602,0.5
21-1014.00,1603,0.0
21-1014.00,1607,0.5
21-1014.00,1601,0.0
21-1014.00,1609,0.5
21-1014.00,18485,0.0
21-1014.00,1612,0.5
21-1014.00,18486,0.5
21-1015.00,9202,1.0
21-1015.00,9201,0.0
21-1015.00,9205,0.5
21-1015.00,9208,0.5
21-1015.00,9200,0.5
21-1015.00,9212,0.5
21-1015.00,9204,0.5
21-1015.00,9213,0.0
21-1015.00,9207,0.0
21-1015.00,9206,0.0
21-1015.00,9209,0.0
21-1015.00,9203,0.5
21-1015.00,9210,0.5
21-1015.00,9214,0.5
21-1015.00,20234,0.5
21-1015.00,21178,0.0
21-1015.00,9211,0.5
21-1021.00,237,1.0
21-1021.00,235,0.0
21-1021.00,250,0.0
21-1021.00,241,0.5
21-1021.00,243,0.0
21-1021.00,240,0.0
21-1021.00,239,0.0
21-1021.00,246,0.5
21-1021.00,245,0.5
21-1021.00,236,0.0
21-1021.00,244,0.0
21-1021.00,242,0.5
21-1021.00,251,0.0
21-1021.00,253,0.0
21-1021.00,238,0.5
21-1021.00,249,0.0
21-1021.00,255,0.5
21-1021.00,252,0.0
21-1021.00,256,0.0
21-1021.00,257,0.5
21-1021.00,247,0.0
21-1021.00,248,0.5
21-1021.00,254,0.5
21-1022.00,263,0.0
21-1022.00,23910,0.0
21-1022.00,258,0.5
21-1022.00,260,0.5
21-1022.00,265,0.5
21-1022.00,267,0.5
21-1022.00,264,0.5
21-1022.00,261,0.0
21-1022.00,15227,0.5
21-1022.00,262,0.0
21-1022.00,266,0.5
21-1022.00,268,0.0
21-1022.00,272,0.5
21-1022.00,269,0.5
21-1022.00,271,0.5
21-1022.00,259,0.0
21-1022.00,270,1.0
21-1023.00,273,0.0
21-1023.00,275,0.0
21-1023.00,276,0.5
21-1023.00,18487,0.5
21-1023.00,281,0.0
21-1023.00,279,0.5
21-1023.00,18489,0.0
21-1023.00,18488,0.5
21-1023.00,278,0.0
21-1023.00,18490,0.5
21-1023.00,277,0.5
21-1023.00,280,0.5
21-1023.00,282,0.0
21-1091.00,20236,1.0
21-1091.00,9218,0.0
21-1091.00,9222,1.0
21-1091.00,9216,1.0
21-1091.00,9217,0.5
21-1091.00,9221,0.0
21-1091.00,9229,0.5
21-1091.00,9223,0.0
21-1091.00,9220,0.5
21-1091.00,9225,1.0
21-1091.00,9228,0.5
21-1091.00,9224,0.5
21-1091.00,9226,0.5
21-1091.00,9227,0.5
21-1091.00,20237,0.5
21-1091.00,20235,0.5
21-1092.00,1614,1.0
21-1092.00,1618,0.0
21-1092.00,1625,0.0
21-1092.00,1617,0.0
21-1092.00,20056,0.0
21-1092.00,1628,0.0
21-1092.00,1624,0.5
21-1092.00,1621,0.5
21-1092.00,1620,0.0
21-1092.00,20055,0.0
21-1092.00,1616,1.0
21-1092.00,1631,0.5
21-1092.00,1615,1.0
21-1092.00,1629,0.5
21-1092.00,1623,0.5
21-1092.00,1622,0.5
21-1092.00,1633,0.5
21-1092.00,1619,0.5
21-1092.00,1630,0.5
21-1092.00,1627,0.5
21-1092.00,1632,0.5
21-1093.00,21179,0.5
21-1093.00,21180,0.5
21-1093.00,3754,1.0
21-1093.00,3755,0.0
21-1093.00,3757,1.0
21-1093.00,3759,0.0
21-1093.00,3753,0.5
21-1093.00,3756,0.5
21-1093.00,3758,0.0
21-1093.00,3760,0.0
21-1093.00,3770,0.5
21-1093.00,3765,0.0
21-1093.00,3764,0.0
21-1093.00,3772,1.0
21-1093.00,3771,1.0
21-1093.00,3762,0.0
21-1093.00,3767,0.5
21-1093.00,3763,0.0
21-1093.00,3761,0.0
21-1093.00,3768,0.0
21-1094.00,19031,1.0
21-1094.00,19017,0.5
21-1094.00,19028,0.0
21-1094.00,19026,0.5
21-1094.00,19027,0.0
21-1094.00,19036,0.5
21-1094.00,19024,0.0
21-1094.00,19033,0.0
21-1094.00,19016,0.5
21-1094.00,19018,0.5
21-1094.00,19015,0.0
21-1094.00,19029,0.5
21-1094.00,19020,0.5
21-1094.00,19025,0.0
21-1094.00,19043,0.0
21-1094.00,19023,0.5
21-1094.00,19037,0.0
21-1094.00,19042,0.0
21-1094.00,19038,0.0
21-1094.00,19019,0.0
21-1094.00,19040,0.5
21-1094.00,19039,0.5
21-1094.00,19021,0.0
21-1094.00,19034,0.0
21-1094.00,19030,1.0
21-1094.00,19032,0.5
21-1094.00,19022,0.5
21-1094.00,19041,0.5
21-1094.00,19035,0.5
21-2011.00,10934,0.0
21-2011.00,10935,1.0
21-2011.00,10936,1.0
21-2011.00,10937,0.0
21-2011.00,20748,0.5
21-2011.00,10939,0.0
21-2011.00,10940,0.0
21-2011.00,10943,0.0
21-2011.00,10948,0.5
21-2011.00,10941,0.0
21-2011.00,10944,1.0
21-2011.00,10945,0.0
21-2011.00,10942,0.0
21-2011.00,10947,0.0
21-2011.00,10938,1.0
21-2011.00,10950,0.0
21-2011.00,10949,0.5
21-2011.00,10952,0.5
21-2011.00,10953,0.5
21-2011.00,10951,0.5
21-2011.00,20749,0.0
21-2021.00,12975,0.5
21-2021.00,12977,0.5
21-2021.00,12985,1.0
21-2021.00,12976,0.5
21-2021.00,12978,0.5
21-2021.00,12982,0.0
21-2021.00,12979,0.5
21-2021.00,12980,0.0
21-2021.00,12984,0.0
21-2021.00,12983,1.0
21-2021.00,12981,0.5
21-2021.00,12987,0.5
21-2021.00,12988,0.5
21-2021.00,12986,0.5
21-2021.00,12990,0.0
21-2021.00,20750,0.5
21-2021.00,12991,0.0
21-2021.00,12992,1.0
21-2021.00,12989,0.0
23-1011.00,3775,0.5
23-1011.00,3773,0.5
23-1011.00,3781,0.0
23-1011.00,3774,0.5
23-1011.00,3782,0.5
23-1011.00,3779,0.0
23-1011.00,3776,0.5
23-1011.00,3783,0.5
23-1011.00,20877,0.5
23-1011.00,3786,0.5
23-1011.00,3789,0.0
23-1011.00,3780,0.5
23-1011.00,3777,0.5
23-1011.00,3778,0.5
23-1011.00,3785,0.5
23-1011.00,3788,0.5
23-1011.00,3787,0.5
23-1011.00,3790,0.5
23-1011.00,3794,0.5
23-1011.00,3792,0.5
23-1011.00,3791,0.5
23-1011.00,3793,0.5
23-1012.00,19050,0.5
23-1012.00,19051,0.5
23-1012.00,19047,1.0
23-1012.00,19046,0.5
23-1012.00,19052,0.5
23-1012.00,19048,0.5
23-1012.00,19044,0.5
23-1012.00,19053,0.5
23-1012.00,19045,0.5
23-1012.00,19061,0.5
23-1012.00,19057,1.0
23-1012.00,19054,1.0
23-1012.00,19056,0.5
23-1012.00,19049,0.0
23-1012.00,19060,0.5
23-1012.00,19055,0.5
23-1012.00,19062,0.0
23-1012.00,19058,0.5
23-1012.00,19059,0.0
23-1021.00,7627,0.5
23-1021.00,7623,0.0
23-1021.00,7617,1.0
23-1021.00,7624,0.5
23-1021.00,7625,0.5
23-1021.00,7619,0.5
23-1021.00,7618,0.5
23-1021.00,7621,0.5
23-1021.00,7626,0.5
23-1021.00,7622,1.0
23-1021.00,7620,0.5
23-1021.00,7628,0.0
23-1021.00,21181,0.5
23-1021.00,7629,0.5
23-1022.00,12999,1.0
23-1022.00,20238,0.5
23-1022.00,20239,0.5
23-1022.00,12994,0.5
23-1022.00,12993,0.5
23-1022.00,13001,0.5
23-1022.00,13008,0.5
23-1022.00,13010,0.0
23-1022.00,12996,0.5
23-1022.00,12995,0.5
23-1022.00,13005,0.5
23-1022.00,20240,0.5
23-1022.00,13011,0.5
23-1022.00,13004,0.5
23-1022.00,13012,0.5
23-1022.00,13007,0.5
23-1022.00,13003,0.5
23-1022.00,19807,0.5
23-1022.00,12997,1.0
23-1022.00,13009,0.0
23-1023.00,5644,0.5
23-1023.00,5649,0.5
23-1023.00,5643,0.0
23-1023.00,5653,0.5
23-1023.00,5647,0.5
23-1023.00,5645,0.5
23-1023.00,5646,0.5
23-1023.00,5654,0.5
23-1023.00,5650,0.5
23-1023.00,5651,0.5
23-1023.00,5648,0.5
23-1023.00,21182,0.5
23-1023.00,5655,0.5
23-1023.00,5657,0.5
23-1023.00,5656,0.0
23-1023.00,5658,0.5
23-1023.00,5652,0.5
23-1023.00,5659,0.5
23-1023.00,5660,0.0
23-1023.00,20057,0.5
23-1023.00,5661,0.0
23-2011.00,18491,1.0
23-2011.00,1634,1.0
23-2011.00,18492,0.5
23-2011.00,21062,0.5
23-2011.00,18493,0.0
23-2011.00,18494,0.5
23-2011.00,1636,0.5
23-2011.00,1639,0.5
23-2011.00,1638,0.0
23-2011.00,18496,0.5
23-2011.00,1641,0.5
23-2011.00,1642,0.5
23-2093.00,9231,0.5
23-2093.00,9234,0.5
23-2093.00,9235,0.5
23-2093.00,9233,1.0
23-2093.00,9236,0.5
23-2093.00,9230,0.5
23-2093.00,9232,1.0
23-2093.00,9240,0.5
23-2093.00,9237,0.0
23-2093.00,9238,1.0
23-2093.00,9243,0.5
23-2093.00,9244,0.5
23-2093.00,9241,0.5
23-2093.00,9239,0.5
23-2093.00,9245,0.5
23-2093.00,9246,0.5
23-2093.00,9242,0.5
25-1011.00,5662,0.5
25-1011.00,5663,0.5
25-1011.00,5667,0.0
25-1011.00,5665,1.0
25-1011.00,5670,0.5
25-1011.00,5668,0.5
25-1011.00,5666,1.0
25-1011.00,5681,0.5
25-1011.00,5664,0.5
25-1011.00,5669,0.0
25-1011.00,5673,0.5
25-1011.00,5671,0.5
25-1011.00,20058,1.0
25-1011.00,5674,0.5
25-1011.00,5676,0.5
25-1011.00,5672,0.5
25-1011.00,5678,1.0
25-1011.00,5677,0.0
25-1011.00,21108,0.0
25-1011.00,5679,0.5
